CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
F1 PERSONNEL LIMITED,04132912,,,1 VALE COTTAGES,HIGH ONGAR ROAD,ONGAR,,ENGLAND,CM5 9LZ,Private Limited Company,Active,United Kingdom,,29/12/2000,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,26/01/2017,29/12/2015,4,1,0,3,78200 - Temporary employment agency activities,,,,0,0,http://business.data.gov.uk/id/company/04132912,,,,,,,,,,,,,,,,,,,,,12/01/2024,29/12/2022
F1 PLATES LTD,14329143,,,16 KINGSLEY AVENUE,,HUDDERSFIELD,,ENGLAND,HD1 3SR,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,01/09/2022,30,9,01/06/2024,,NO ACCOUNTS FILED,29/09/2023,,0,0,0,0,45320 - Retail trade of motor vehicle parts and accessories,,,,0,0,http://business.data.gov.uk/id/company/14329143,,,,,,,,,,,,,,,,,,,,,14/09/2023,
F1 PLUMBING & HEATING LTD,12137582,,,7 LEYLAND DRIVE,,RUGELEY,,ENGLAND,WS15 2EP,Private Limited Company,Active,United Kingdom,,05/08/2019,31,8,31/05/2024,31/08/2022,MICRO ENTITY,02/09/2020,,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/12137582,,,,,,,,,,,,,,,,,,,,,18/08/2024,04/08/2023
F1 PLUMBING & HEATING SOUTH WEST LTD,11089151,,,GLENCOE,3A SPRINGFIELD PARK,BUCKFASTLEIGH,DEVON,UNITED KINGDOM,TQ11 0LL,Private Limited Company,Active,United Kingdom,,30/11/2017,30,11,31/08/2024,30/11/2022,MICRO ENTITY,28/12/2018,,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/11089151,,,,,,,,,,,,,,,,,,,,,13/12/2023,29/11/2022
F1 PRECISION ENGINEERS LTD,11782685,,,2 QUARR CLOSE,,RYDE,,ENGLAND,PO33 4EN,Private Limited Company,Active,United Kingdom,,23/01/2019,31,1,31/10/2023,31/01/2022,TOTAL EXEMPTION FULL,20/02/2020,,0,0,0,0,25620 - Machining,25990 - Manufacture of other fabricated metal products n.e.c.,,,0,0,http://business.data.gov.uk/id/company/11782685,,,,,,,,,,,,,,,,,,,,,05/02/2024,22/01/2023
F1 PRESTIGE (GROUP) LIMITED,07950998,,,18 SOHO SQUARE,,LONDON,,ENGLAND,W1D 3QL,Private Limited Company,Liquidation,United Kingdom,,15/02/2012,29,2,30/11/2017,28/02/2016,TOTAL EXEMPTION SMALL,30/04/2017,02/04/2016,0,0,0,0,45112 - Sale of used cars and light motor vehicles,77110 - Renting and leasing of cars and light motor vehicles,,,0,0,http://business.data.gov.uk/id/company/07950998,,,,,,,,,,,,,,,,,,,,,16/04/2018,02/04/2017
F1 PRESTIGE LTD,11717932,,,62 CHITTYS LANE,,DAGENHAM,,UNITED KINGDOM,RM8 1UP,Private Limited Company,Active,United Kingdom,,07/12/2018,31,12,30/09/2024,31/12/2022,MICRO ENTITY,04/01/2020,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/11717932,,,,,,,,,,,,,,,,,,,,,20/12/2023,06/12/2022
F1 PRIVATE HIRE LTD,14296097,,,35 STONELEIGH ROAD,,COVENTRY,,ENGLAND,CV4 7AB,Private Limited Company,Active,United Kingdom,,15/08/2022,31,8,15/05/2024,,NO ACCOUNTS FILED,12/09/2023,,0,0,0,0,49320 - Taxi operation,52290 - Other transportation support activities,,,0,0,http://business.data.gov.uk/id/company/14296097,,,,,,,,,,,,,,,,,,,,,28/08/2023,
F1 PROJECTS LTD,12984420,,,THE TOLL HOUSE,115 HIGH STREET,SMETHWICK,WEST MIDLANDS,UNITED KINGDOM,B66 1AA,Private Limited Company,Active,United Kingdom,,29/10/2020,31,10,31/07/2024,31/10/2022,MICRO ENTITY,26/11/2021,,0,0,0,0,42990 - Construction of other civil engineering projects n.e.c.,49410 - Freight transport by road,62090 - Other information technology service activities,63990 - Other information service activities n.e.c.,0,0,http://business.data.gov.uk/id/company/12984420,,,,,,,,,,,,,,,,,,,,,31/05/2024,17/05/2023
F1 PROPERTIES LTD,11935968,,,NURSERY COTTAGE,NACTON VILLAGE,IPSWICH,,ENGLAND,IP10 0HW,Private Limited Company,Active,United Kingdom,,09/04/2019,30,4,31/01/2024,30/04/2022,MICRO ENTITY,07/05/2020,,5,4,0,1,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,,0,0,http://business.data.gov.uk/id/company/11935968,,,,,,,,,,,,,,,,,,,,,22/04/2024,08/04/2023
F1 PROPERTY (UK) LTD,08933750,,,42 LYTTON ROAD,,BARNET,,,EN5 5BY,Private Limited Company,Active,United Kingdom,,11/03/2014,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,08/04/2017,11/03/2016,0,0,0,0,98000 - Residents property management,,,,0,0,http://business.data.gov.uk/id/company/08933750,,,,,,,,,,,,,,,,,,,,,25/03/2024,11/03/2023
F1 PROPERTY GROUP LTD,14361485,,,362 WILLENHALL ROAD,,WOLVERHAMPTON,WEST MIDLANDS,UNITED KINGDOM,WV1 2JB,Private Limited Company,Active,United Kingdom,,16/09/2022,30,9,16/06/2024,,NO ACCOUNTS FILED,14/10/2023,,0,0,0,0,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/14361485,,,,,,,,,,,,,,,,,,,,,29/09/2023,
F1 RACING FOOTBALL CLUB LIMITED,09780689,,,YORK MOTORSPORTS VILLAGE KATHRYN AVENUE,MONKS CROSS,YORK,,ENGLAND,YO32 9JS,Private Limited Company,Active,United Kingdom,,16/09/2015,30,9,30/06/2024,30/09/2022,DORMANT,14/10/2016,,0,0,0,0,93120 - Activities of sport clubs,,,,0,0,http://business.data.gov.uk/id/company/09780689,,,,,,,,,,,,,,,,,,,,,22/04/2024,08/04/2023
F1 RECOVERY & AUTOMOTIVE LTD,15056204,,,34 EGERTON STREET,FARNWORTH,BOLTON,,ENGLAND,BL4 7LE,Private Limited Company,Active,United Kingdom,,08/08/2023,31,8,08/05/2025,,NO ACCOUNTS FILED,05/09/2024,,0,0,0,0,45190 - Sale of other motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/15056204,,,,,,,,,,,,,,,,,,,,,21/08/2024,
F1 RECOVERY AND RESCUE LTD,15166555,,,24 LEAVENTHORPE AVENUE,,BRADFORD,,ENGLAND,BD8 0ED,Private Limited Company,Active,United Kingdom,,26/09/2023,30,9,26/06/2025,,NO ACCOUNTS FILED,24/10/2024,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/15166555,,,,,,,,,,,,,,,,,,,,,09/10/2024,
F1 RECOVERY AND TRANSPORTATION LTD,14154570,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,07/06/2022,30,6,07/03/2024,,NO ACCOUNTS FILED,05/07/2023,,0,0,0,0,45200 - Maintenance and repair of motor vehicles,52290 - Other transportation support activities,,,0,0,http://business.data.gov.uk/id/company/14154570,,,,,,,,,,,,,,,,,,,,,20/06/2023,
F1 RECRUITMENT LIMITED,09469208,,,3RD FLOOR,21 PERRYMOUNT ROAD,HAYWARDS HEATH,WEST SUSSEX,ENGLAND,RH16 3TP,Private Limited Company,Active,United Kingdom,,03/03/2015,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,31/03/2017,03/03/2016,0,0,0,0,78109 - Other activities of employment placement agencies,,,,0,0,http://business.data.gov.uk/id/company/09469208,11/05/2015,F1 RECRUITMENT NEWCO LIMITED,,,,,,,,,,,,,,,,,,,17/03/2024,03/03/2023
F1 RENTAL LTD,12578487,,,71-75 SHELTON STREET,,LONDON,GREATER LONDON,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,29/04/2020,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,27/05/2021,,0,0,0,0,77110 - Renting and leasing of cars and light motor vehicles,96090 - Other service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/12578487,,,,,,,,,,,,,,,,,,,,,03/05/2024,19/04/2023
F1 RETAIL LIMITED,07616176,,,BOSTON ENTERPRISE CENTRE G15 BOSTON ENTERPRISE CENTRE,ENTERPRISE WAY,BOSTON,LINCOLN,ENGLAND,PE21 7TW,Private Limited Company,Active,United Kingdom,,27/04/2011,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,25/05/2017,27/04/2016,0,0,0,0,26110 - Manufacture of electronic components,26400 - Manufacture of consumer electronics,"47990 - Other retail sale not in stores, stalls or markets",,0,0,http://business.data.gov.uk/id/company/07616176,,,,,,,,,,,,,,,,,,,,,24/12/2023,10/12/2022
F1 SECURITY SHIELD LIMITED,07355455,,,KINGSLEY COURT,LINCOLN FIELDS,LINCOLN,LINCOLNSHIRE,,LN6 3TA,Private Limited Company,Active,United Kingdom,,24/08/2010,31,3,31/12/2023,31/03/2022,DORMANT,21/09/2016,24/08/2015,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/07355455,,,,,,,,,,,,,,,,,,,,,07/09/2024,24/08/2023
F1 SEED LIMITED,09003119,,,THE PINES HIGH STREET,RATTLESDEN,BURY ST. EDMUNDS,SUFFOLK,,IP30 0RA,Private Limited Company,Active,United Kingdom,,17/04/2014,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,15/05/2017,17/04/2016,0,0,0,0,72110 - Research and experimental development on biotechnology,,,,0,0,http://business.data.gov.uk/id/company/09003119,,,,,,,,,,,,,,,,,,,,,31/07/2024,17/07/2023
F1 SIGN SOLUTIONS LIMITED,07440223,,,UNITS 15/16 QUEENS MILL INDUSTRIAL ESTATE,QUEENS MILL ROAD,HUDDERSFIELD,WEST YORKSHIRE,,HD1 3RR,Private Limited Company,Active,United Kingdom,,15/11/2010,31,12,30/09/2024,31/12/2022,MICRO ENTITY,13/12/2016,15/11/2015,0,0,0,0,32990 - Other manufacturing n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07440223,,,,,,,,,,,,,,,,,,,,,29/11/2023,15/11/2022
F1 SOPORTE LIMITED,13858939,,,25 STATION PARADE,OCKHAM ROAD SOUTH,EAST HORSLEY,SURREY,UNITED KINGDOM,KT24 6QN,Private Limited Company,Active,United Kingdom,,19/01/2022,31,1,19/10/2023,,NO ACCOUNTS FILED,16/02/2023,,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/13858939,,,,,,,,,,,,,,,,,,,,,02/02/2024,19/01/2023
F1 SOUND COMPANY LIMITED,06950393,,,37 ST. MARGARETS STREET,,CANTERBURY,KENT,ENGLAND,CT1 2TU,Private Limited Company,Active,United Kingdom,,02/07/2009,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,30/07/2016,02/07/2015,1,1,0,0,77291 - Renting and leasing of media entertainment equipment,,,,0,0,http://business.data.gov.uk/id/company/06950393,,,,,,,,,,,,,,,,,,,,,15/07/2024,01/07/2023
F1 SPEDITION LTD,09411885,,,UNIT 1 THORNEY BUSINESS PARK,THORNEY LANE NORTH,IVER,,UNITED KINGDOM,SL0 9HF,Private Limited Company,Active,United Kingdom,,29/01/2015,31,1,31/10/2023,31/01/2022,DORMANT,26/02/2017,29/01/2016,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/09411885,,,,,,,,,,,,,,,,,,,,,02/02/2024,19/01/2023
F1 SPEEDTRANS LTD,10339038,,,4 WOODSIDE WALK,,NORTHAMPTON,,ENGLAND,NN5 7HY,Private Limited Company,Active,United Kingdom,,19/08/2016,31,8,31/05/2024,31/08/2022,MICRO ENTITY,16/09/2017,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10339038,,,,,,,,,,,,,,,,,,,,,01/09/2024,18/08/2023
F1 SUPPORT LIMITED,13282645,,,25 STATION PARADE,OCKHAM ROAD,EAST HORSLEY,SURREY,UNITED KINGDOM,KT24 6QN,Private Limited Company,Active,United Kingdom,,22/03/2021,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,19/04/2022,,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/13282645,,,,,,,,,,,,,,,,,,,,,05/04/2024,22/03/2023
F1 SYSTEMS LIMITED,09601600,,,CWG HOUSE,GALLAMORE LANE,MARKET RASEN,,ENGLAND,LN8 3HA,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,20/05/2015,31,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,17/06/2017,20/05/2016,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/09601600,,,,,,,,,,,,,,,,,,,,,17/06/2024,03/06/2023
F1 TECH LTD,14777356,,,106 HENLEY ROAD,CAVERSHAM,READING,,ENGLAND,RG4 6DH,Private Limited Company,Active,United Kingdom,,03/04/2023,30,4,03/01/2025,,NO ACCOUNTS FILED,01/05/2024,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/14777356,,,,,,,,,,,,,,,,,,,,,16/04/2024,
F1 TOYS LTD,12122096,,,310 HIGH ROAD,,LONDON,,ENGLAND,N22 8JR,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,25/07/2019,31,7,30/04/2022,31/07/2020,MICRO ENTITY,22/08/2020,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/12122096,,,,,,,,,,,,,,,,,,,,,07/08/2022,24/07/2021
F1 TRADING LTD,15121396,,,17 FISHERGATE HILL,,PRESTON,LANCASHIRE,UNITED KINGDOM,PR1 8JB,Private Limited Company,Active,United Kingdom,,07/09/2023,30,9,07/06/2025,,NO ACCOUNTS FILED,05/10/2024,,0,0,0,0,46520 - Wholesale of electronic and telecommunications equipment and parts,47429 - Retail sale of telecommunications equipment other than mobile telephones,,,0,0,http://business.data.gov.uk/id/company/15121396,,,,,,,,,,,,,,,,,,,,,20/09/2024,
F1 TRAINING SERVICES (UK) LIMITED,SC455052,,,24 STRATHMARTINE ROAD,,DUNDEE,,,DD3 7RJ,Private Limited Company,Active,United Kingdom,,22/07/2013,31,7,30/04/2024,31/07/2022,MICRO ENTITY,19/08/2016,22/07/2015,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/SC455052,,,,,,,,,,,,,,,,,,,,,02/08/2024,19/07/2023
F1 TYRE IMPORTS LTD,14670596,,,"TNG OPERATIONS REGUS, 2, PRINCES EXCHANGE",PRINCES SQUARE,LEEDS,WEST YORKSHIRE,UNITED KINGDOM,LS1 4HY,Private Limited Company,Active,United Kingdom,,17/02/2023,28,2,17/11/2024,,NO ACCOUNTS FILED,16/03/2024,,0,0,0,0,46900 - Non-specialised wholesale trade,,,,0,0,http://business.data.gov.uk/id/company/14670596,,,,,,,,,,,,,,,,,,,,,01/03/2024,
F1 VENTILATION NORTH EAST LIMITED,10690637,,,GROUND FLOOR PORTLAND HOUSE,NEW BRIDGE STREET WEST,NEWCASTLE UPON TYNE,,,NE1 8AL,Private Limited Company,Liquidation,United Kingdom,,25/03/2017,31,3,31/12/2022,31/03/2021,TOTAL EXEMPTION FULL,22/04/2018,,0,0,0,0,32990 - Other manufacturing n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10690637,,,,,,,,,,,,,,,,,,,,,07/04/2023,24/03/2022
F1 WEALTH MANAGEMENT LIMITED,07529474,,,SHOTTERY BROOK OFFICE PARK 9 SHOTTERY BROOK OFFICE PARK,TIMOTHY'S BRIDGE ROAD,STRATFORD UPON AVON,WARWICKSHIRE,ENGLAND,,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,15/02/2011,29,2,30/11/2023,28/02/2022,MICRO ENTITY,15/03/2017,15/02/2016,0,0,0,0,64999 - Financial intermediation not elsewhere classified,,,,0,0,http://business.data.gov.uk/id/company/07529474,,,,,,,,,,,,,,,,,,,,,04/03/2024,19/02/2023
F1 WEBS MARKETING LIMITED,10626079,,,61C LAKE STREET,,OXFORD,,ENGLAND,OX1 4RR,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,17/02/2017,28,2,30/11/2021,28/02/2020,MICRO ENTITY,17/03/2018,,0,0,0,0,63990 - Other information service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10626079,,,,,,,,,,,,,,,,,,,,,02/03/2022,16/02/2021
F1 WIN LIMITED,05976826,,,44 DRAKEFIELD ROAD,,LONDON,,ENGLAND,SW17 8RP,Private Limited Company,Active,United Kingdom,,24/10/2006,31,10,31/07/2024,31/10/2022,DORMANT,21/11/2016,24/10/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05976826,,,,,,,,,,,,,,,,,,,,,07/11/2023,24/10/2022
F1 WINDSCREENS LTD,12515758,,,421 CENTENNIAL PARK,CENTENNIAL AVENUE,BOREHAMWOOD,HERTFORDSHIRE,ENGLAND,WD6 3TN,Private Limited Company,Active,United Kingdom,,12/03/2020,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,09/04/2021,,0,0,0,0,45200 - Maintenance and repair of motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/12515758,05/06/2020,FL LONDON WINDSCREENS LTD,,,,,,,,,,,,,,,,,,,25/03/2024,11/03/2023
F1 WOBURN COURT LTD,12344633,,,60 WELBECK STREET,,LONDON,,ENGLAND,W1G 9XB,Private Limited Company,Active,United Kingdom,,02/12/2019,31,12,30/09/2024,31/12/2022,UNAUDITED ABRIDGED,30/12/2020,,2,1,0,1,68100 - Buying and selling of own real estate,,,,0,0,http://business.data.gov.uk/id/company/12344633,13/05/2020,F1 WOD COURT LIMITED,,,,,,,,,,,,,,,,,,,15/12/2023,01/12/2022
F1-GENERATION (UK) LIMITED,10802065,,,101 NEW CAVENDISH STREET,1ST FLOOR SOUTH,LONDON,,UNITED KINGDOM,W1W 6XH,Private Limited Company,Active,United Kingdom,,05/06/2017,29,12,29/09/2024,31/12/2022,TOTAL EXEMPTION FULL,03/07/2018,,0,0,0,0,46420 - Wholesale of clothing and footwear,,,,0,0,http://business.data.gov.uk/id/company/10802065,,,,,,,,,,,,,,,,,,,,,18/06/2024,04/06/2023
F1-JVS LIMITED,09115168,,,C/O AZETS,LULWORTH CLOSE,CHANDLERS FORD,HAMPSHIRE,UNITED KINGDOM,SO53 3TL,Private Limited Company,Active,United Kingdom,,03/07/2014,31,7,30/04/2024,31/07/2022,DORMANT,31/07/2016,03/07/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/09115168,,,,,,,,,,,,,,,,,,,,,17/07/2024,03/07/2023
F1.4 LIMITED,07803848,,,PARKGATE HOUSE,33A PRATT STREET,LONDON,,ENGLAND,NW1 0BG,Private Limited Company,Active,United Kingdom,,10/10/2011,28,2,30/11/2023,28/02/2022,TOTAL EXEMPTION FULL,07/11/2016,10/10/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07803848,,,,,,,,,,,,,,,,,,,,,24/10/2023,10/10/2022
F1.61 LTD,12405436,,,95 MORTIMER STREET,,LONDON,,ENGLAND,W1W 7ST,Private Limited Company,Active,United Kingdom,,15/01/2020,31,1,31/01/2024,31/01/2022,DORMANT,12/02/2021,,0,0,0,0,31090 - Manufacture of other furniture,43320 - Joinery installation,,,0,0,http://business.data.gov.uk/id/company/12405436,25/10/2022,HARLEY JASON LTD,,,,,,,,,,,,,,,,,,,07/11/2023,24/10/2022
F1.CO.UK WEB LIMITED,07149155,,,75 NORTH ROAD,KIRKBURTON,HUDDERSFIELD,,ENGLAND,HD8 0QE,Private Limited Company,Active,United Kingdom,,08/02/2010,28,2,30/11/2023,28/02/2022,TOTAL EXEMPTION FULL,08/03/2017,08/02/2016,0,0,0,0,63910 - News agency activities,,,,0,0,http://business.data.gov.uk/id/company/07149155,,,,,,,,,,,,,,,,,,,,,22/02/2024,08/02/2023
F10 BUILD LTD,12075585,,,UNIT 3 EAST QUAY PARK,EAST QUAY,BRIDGWATER,SOMERSET,ENGLAND,TA6 4DB,Private Limited Company,Active,United Kingdom,,28/06/2019,30,6,31/03/2024,30/06/2022,UNAUDITED ABRIDGED,26/07/2020,,0,0,0,0,41202 - Construction of domestic buildings,43390 - Other building completion and finishing,,,0,0,http://business.data.gov.uk/id/company/12075585,,,,,,,,,,,,,,,,,,,,,11/07/2024,27/06/2023
F10 CONSTRUCTION CO-ORDINATION LIMITED,09032751,,,"FLAT 2, 72 MARKET PLACE",MARKET WEIGHTON,YORK,NORTH YORKSHIRE,,YO43 3AW,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,09/05/2014,31,5,28/02/2022,31/05/2020,MICRO ENTITY,06/06/2017,09/05/2016,0,0,0,0,"74909 - Other professional, scientific and technical activities n.e.c.",,,,0,0,http://business.data.gov.uk/id/company/09032751,,,,,,,,,,,,,,,,,,,,,21/05/2022,07/05/2021
F10 ENTERPRISE LTD,13799360,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,14/12/2021,31,12,30/09/2024,31/12/2022,MICRO ENTITY,11/01/2023,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/13799360,,,,,,,,,,,,,,,,,,,,,27/12/2023,13/12/2022
F10 GROUP LTD,11539931,,,71-75 SHELTON STREET,,LONDON,GREATER LONDON,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,28/08/2018,31,8,31/05/2024,31/08/2022,TOTAL EXEMPTION FULL,25/09/2019,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/11539931,,,,,,,,,,,,,,,,,,,,,10/09/2024,27/08/2023
F10 LCV LTD,11550962,,,71-75 SHELTON STREET,,LONDON,GREATER LONDON,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,04/09/2018,30,9,30/06/2024,30/09/2022,TOTAL EXEMPTION FULL,02/10/2019,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/11550962,,,,,,,,,,,,,,,,,,,,,17/09/2024,03/09/2023
F10 MANAGEMENT LIMITED,SC719765,,,107 FORESTHALL DRIVE,,GLASGOW,,SCOTLAND,G21 4EL,Private Limited Company,Active,United Kingdom,,13/01/2022,31,1,13/10/2023,,NO ACCOUNTS FILED,10/02/2023,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/SC719765,,,,,,,,,,,,,,,,,,,,,26/01/2024,12/01/2023
F10 MARINE LIMITED,NI670105,,,UNIT 3 METAFLEX COMPLEX MILLTOWN INDUSTRIAL ESTATE,WARRENPOINT,NEWRY,,NORTHERN IRELAND,BT34 3FN,Private Limited Company,Active,United Kingdom,,09/06/2020,30,6,31/03/2024,30/06/2022,MICRO ENTITY,07/07/2021,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/NI670105,,,,,,,,,,,,,,,,,,,,,08/05/2024,24/04/2023
F10 MOTORS LTD,10374026,,,20-22 WENLOCK ROAD,,LONDON,,ENGLAND,N1 7GU,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,14/09/2016,30,9,30/09/2020,30/09/2018,TOTAL EXEMPTION FULL,12/10/2017,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,45320 - Retail trade of motor vehicle parts and accessories,,,0,0,http://business.data.gov.uk/id/company/10374026,,,,,,,,,,,,,,,,,,,,,25/10/2020,13/09/2019
F10 PRODUCTS LIMITED,08070443,,,1 PRINCES COURT,ROYAL WAY,LOUGHBOROUGH,LEICS,,LE11 5XR,Private Limited Company,Active,United Kingdom,,16/05/2012,28,2,30/11/2023,28/02/2022,MICRO ENTITY,13/06/2017,16/05/2016,0,0,0,0,46750 - Wholesale of chemical products,,,,0,0,http://business.data.gov.uk/id/company/08070443,,,,,,,,,,,,,,,,,,,,,30/05/2024,16/05/2023
F10 SERVICES LIMITED,11633377,,,FLAT 10 LEA END LANE,KINGS NORTON,BIRMINGHAM,,UNITED KINGDOM,B38 9EA,Private Limited Company,Active,United Kingdom,,21/10/2018,31,10,31/07/2024,31/10/2022,MICRO ENTITY,18/11/2019,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/11633377,,,,,,,,,,,,,,,,,,,,,03/11/2023,20/10/2022
F10 SOFTWARE SOLUTIONS LTD,12134326,,,KEMP HOUSE,152 - 160 CITY RD,LONDON,,ENGLAND,EC1V 2NX,Private Limited Company,Active,United Kingdom,,01/08/2019,31,8,31/05/2024,31/08/2022,MICRO ENTITY,29/08/2020,,0,0,0,0,62012 - Business and domestic software development,63120 - Web portals,,,0,0,http://business.data.gov.uk/id/company/12134326,,,,,,,,,,,,,,,,,,,,,29/03/2024,15/03/2023
F10 STUDIOS LIMITED,06637758,,,21 PORTLAND AVENUE,,HOVE,,ENGLAND,BN3 5NF,Private Limited Company,Active,United Kingdom,,03/07/2008,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,31/07/2016,03/07/2015,0,0,0,0,71111 - Architectural activities,,,,0,0,http://business.data.gov.uk/id/company/06637758,,,,,,,,,,,,,,,,,,,,,17/07/2024,03/07/2023
F100 SPIRIT OF THE NINETIES LTD,10662178,,,"UNIT 36, THE JOINERS SHOP",HISTORIC DOCKYARD,CHATHAM MARITIME,KENT,UNITED KINGDOM,ME4 4TZ,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,09/03/2017,31,3,31/12/2023,31/03/2022,MICRO ENTITY,06/04/2018,,0,0,0,0,93199 - Other sports activities,,,,0,0,http://business.data.gov.uk/id/company/10662178,,,,,,,,,,,,,,,,,,,,,22/03/2024,08/03/2023
